iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
132, 4.314814814814815, 5.790322580645161, 5.846153846153846, 3.7777777777777777, 3.9642857142857144, -9.664233576642335, -9.296610169491526, -9.683453237410072, -8.567307692307692, -9.76027397260274, -9.604477611940299, -9.212389380530974, -9.744827586206897, -9.356521739130434, -9.045871559633028, 2.6511627906976742, 4.4375, 2.7209302325581395, 4.877551020408164, 2.075, -2.3684210526315788, -5.0508474576271185, -4.7846153846153845, -4.190476190476191, -3.473684210526316, 2.3333333333333335, 3.7115384615384617, 2.422222222222222, 5.872727272727273, 3.2857142857142856, 8.390625, 8.158730158730158, 8.986486486486486, 9.24390243902439, 8.537313432835822,
133, 1.7115384615384615, 5.142857142857143, 5.6875, 4.491228070175438, 1.8703703703703705, -9.659420289855072, -9.324786324786325, -9.611940298507463, -8.542857142857143, -9.591240875912408, -9.637037037037038, -9.147826086956522, -9.685314685314685, -9.366666666666667, -9.036036036036036, 3.0697674418604652, 4.714285714285714, 4.208333333333333, 5.54, 3.7804878048780486, -2.8214285714285716, -4.271186440677966, -4.311475409836065, -4.704918032786885, -3.7222222222222223, 2.340909090909091, 1.4375, 1.127659574468085, 4.230769230769231, 3.8541666666666665, 8.253968253968255, 8.621212121212121, 9.765432098765432, 9.421686746987952, 8.943661971830986,
134, 4.072727272727272, 5.120689655172414, 5.0, 4.857142857142857, 2.517857142857143, -9.664335664335665, -9.333333333333334, -9.573529411764707, -8.330097087378642, -9.619047619047619, -9.644444444444444, -9.191304347826087, -9.6993006993007, -9.290598290598291, -9.045871559633028, 2.86046511627907, 5.62, 3.9130434782608696, 5.040816326530612, 2.8292682926829267, -4.137931034482759, -4.779661016949152, -3.0526315789473686, -3.9836065573770494, -2.7818181818181817, 2.2325581395348837, 4.0, 3.4130434782608696, 5.277777777777778, 4.02, 8.333333333333334, 8.365079365079366, 8.847222222222221, 9.17283950617284, 8.805970149253731,
135, 3.7777777777777777, 4.517857142857143, 4.854838709677419, 5.120689655172414, 0.7254901960784313, -9.71830985915493, -9.316239316239317, -9.702898550724637, -8.010204081632653, -9.588709677419354, -9.582089552238806, -9.10909090909091, -9.743055555555555, -9.21551724137931, -9.20353982300885, 3.9555555555555557, 4.938775510204081, 4.266666666666667, 4.63265306122449, 3.7804878048780486, -3.8596491228070176, -4.396551724137931, -2.6551724137931036, -2.375, -2.5762711864406778, 2.1777777777777776, 4.0, 3.108695652173913, 4.773584905660377, 4.9, 8.317460317460318, 8.707692307692307, 8.76388888888889, 9.292682926829269, 8.666666666666666,
136, 3.0555555555555554, 4.218181818181818, 4.35, 5.593220338983051, 0.8627450980392157, -9.601503759398497, -9.570247933884298, -9.7, -7.670329670329671, -9.35344827586207, -9.748201438848922, -9.330434782608696, -9.76056338028169, -9.201680672268907, -8.954545454545455, 2.813953488372093, 4.212765957446808, 3.760869565217391, 5.653846153846154, 2.075, -3.5892857142857144, -4.421052631578948, -4.0344827586206895, -3.737704918032787, -3.542372881355932, 2.772727272727273, 3.5714285714285716, 1.6363636363636365, 4.666666666666667, 4.666666666666667, 8.412698412698413, 8.306451612903226, 8.905405405405405, 9.185185185185185, 8.901408450704226,
137, 3.981818181818182, 3.9107142857142856, 6.0, 4.810344827586207, 2.6785714285714284, -9.846153846153847, -9.536585365853659, -9.710144927536232, -7.522222222222222, -9.327586206896552, -9.794117647058824, -9.182608695652174, -9.741258741258742, -9.189655172413794, -9.100917431192661, 3.3636363636363638, 4.282608695652174, 4.173913043478261, 5.25, 2.45, -3.8947368421052633, -3.2142857142857144, -3.7666666666666666, -2.3389830508474576, -3.559322033898305, 2.4047619047619047, 4.294117647058823, 2.577777777777778, 4.333333333333333, 4.489795918367347, 8.112903225806452, 8.553846153846154, 8.471428571428572, 9.160493827160494, 8.632352941176471,
138, 3.4363636363636365, 5.068965517241379, 5.278688524590164, 3.896551724137931, 3.5964912280701755, -9.904494382022472, -9.547619047619047, -9.77304964539007, -8.061855670103093, -9.181818181818182, -9.669230769230769, -9.296610169491526, -9.83673469387755, -9.258620689655173, -9.168141592920353, 4.565217391304348, 5.145833333333333, 4.340425531914893, 5.96, 1.925, -5.183333333333334, -3.4210526315789473, -3.7, -0.7894736842105263, -1.9833333333333334, 2.488372093023256, 3.7551020408163267, 2.3260869565217392, 5.072727272727272, 3.979591836734694, 8.01639344262295, 7.783333333333333, 8.4, 9.037037037037036, 9.126760563380282,
139, 4.290909090909091, 4.071428571428571, 5.306451612903226, 5.0, 2.8867924528301887, -9.926829268292684, -9.595419847328245, -9.8, -8.774774774774775, -9.181818181818182, -9.658730158730158, -9.136752136752136, -9.77304964539007, -9.267241379310345, -9.294642857142858, 4.326086956521739, 5.62, 3.7111111111111112, 5.104166666666667, 3.6097560975609757, -4.916666666666667, -3.1454545454545455, -2.0508474576271185, -2.5172413793103448, -3.9, 3.6382978723404253, 3.803921568627451, 2.782608695652174, 5.528301886792453, 4.98, 8.161290322580646, 8.3125, 9.067567567567568, 9.158536585365853, 8.515151515151516,
140, 3.259259259259259, 4.5, 4.983870967741935, 5.389830508474576, 1.9056603773584906, -9.821917808219178, -9.681481481481482, -9.697841726618705, -8.871559633027523, -9.416, -9.71875, -9.052173913043479, -9.801418439716311, -9.358333333333333, -9.074074074074074, 3.7555555555555555, 4.574468085106383, 5.36734693877551, 6.0, 3.0, -3.6785714285714284, -4.033898305084746, -1.4827586206896552, -3.262295081967213, -2.7241379310344827, 3.1136363636363638, 3.96, 3.2, 5.018867924528302, 5.686274509803922, 8.258064516129032, 8.661538461538461, 9.210526315789474, 9.21951219512195, 8.19047619047619,
141, 3.7454545454545456, 5.0, 5.317460317460317, 5.586206896551724, 0.2222222222222222, -9.639097744360901, -9.798780487804878, -9.605839416058394, -9.40495867768595, -9.153846153846153, -9.627906976744185, -9.258620689655173, -9.777777777777779, -9.302521008403362, -9.100917431192661, 3.1956521739130435, 4.340425531914893, 5.326530612244898, 5.4375, 1.85, -4.766666666666667, -2.982142857142857, -1.9661016949152543, -2.2033898305084745, -1.7222222222222223, 1.1627906976744187, 4.16, 2.6739130434782608, 4.519230769230769, 4.76, 8.258064516129032, 8.209677419354838, 9.186666666666667, 9.123456790123457, 8.867647058823529,
142, 3.8, 5.322033898305085, 5.5625, 4.362068965517241, -0.8653846153846154, -9.619047619047619, -9.598639455782314, -9.571428571428571, -9.206896551724139, -9.107142857142858, -9.741007194244604, -9.327433628318584, -9.76923076923077, -9.330508474576272, -9.106194690265486, 2.659090909090909, 5.42, 4.0638297872340425, 4.851063829787234, 4.146341463414634, -3.9649122807017543, -3.1454545454545455, -1.1, -1.11864406779661, -1.9107142857142858, 2.152173913043478, 4.08, 2.9347826086956523, 4.6415094339622645, 5.907407407407407, 8.925373134328359, 8.681818181818182, 9.108108108108109, 8.805194805194805, 8.73913043478261,
143, 3.314814814814815, 4.775862068965517, 4.806451612903226, 4.357142857142857, -0.09433962264150944, -8.990654205607477, -9.625, -9.4765625, -8.956521739130435, -9.144144144144144, -9.703703703703704, -9.271929824561404, -9.7, -9.213675213675213, -9.169642857142858, 4.130434782608695, 4.695652173913044, 5.085106382978723, 6.0, 3.075, -3.418181818181818, -3.232142857142857, 0.05084745762711865, -2.55, -1.6206896551724137, 1.6666666666666667, 3.7551020408163267, 2.066666666666667, 5.0, 4.529411764705882, 8.126984126984127, 8.723076923076922, 8.71830985915493, 9.185185185185185, 8.768115942028986,
144, 2.732142857142857, 3.6964285714285716, 5.603174603174603, 4.625, 1.1886792452830188, -8.463157894736842, -9.366666666666667, -9.67910447761194, -9.204918032786885, -9.160714285714286, -9.726618705035971, -9.139130434782608, -9.664233576642335, -9.294117647058824, -9.135135135135135, 3.717391304347826, 5.551020408163265, 3.6666666666666665, 5.94, 2.717948717948718, -2.9454545454545453, -3.736842105263158, -1.2280701754385965, -3.183333333333333, -2.6491228070175437, 1.4523809523809523, 3.3877551020408165, 2.6739130434782608, 4.423076923076923, 4.72, 8.646153846153846, 8.245901639344263, 9.223684210526315, 8.924050632911392, 9.070422535211268,
145, 4.821428571428571, 4.672413793103448, 5.049180327868853, 5.440677966101695, 2.803921568627451, -8.516129032258064, -8.264367816091953, -9.714285714285714, -9.035398230088495, -9.396694214876034, -9.617647058823529, -9.20353982300885, -9.818181818181818, -9.21551724137931, -9.258928571428571, 2.0714285714285716, 4.042553191489362, 4.979166666666667, 5.673469387755102, 4.170731707317073, -4.192982456140351, -2.625, -0.21818181818181817, -2.389830508474576, -2.0555555555555554, 2.255813953488372, 4.14, 1.9777777777777779, 3.509433962264151, 3.4166666666666665, 8.646153846153846, 8.32258064516129, 9.263157894736842, 9.261904761904763, 8.928571428571429,
146, 2.0784313725490198, 5.135593220338983, 5.245901639344262, 5.189655172413793, 0.8269230769230769, -8.215909090909092, -8.193181818181818, -9.676258992805755, -8.973214285714286, -9.5, -9.719424460431656, -9.208695652173914, -9.728571428571428, -9.293103448275861, -9.172727272727272, 4.413043478260869, 4.395833333333333, 4.276595744680851, 5.44, 3.707317073170732, -4.0344827586206895, -1.9245283018867925, -1.0, -2.3859649122807016, 1.0377358490566038, 2.891304347826087, 3.7142857142857144, 2.8, 4.313725490196078, 4.6, 8.476190476190476, 8.365079365079366, 9.324675324675324, 9.289156626506024, 8.971830985915492,
147, 3.1923076923076925, 4.107142857142857, 4.733333333333333, 4.2, 2.6226415094339623, -8.044943820224718, -8.188888888888888, -9.637037037037038, -8.807017543859649, -9.636363636363637, -9.574626865671641, -9.238938053097344, -9.695652173913043, -9.378151260504202, -9.09009009009009, 3.977777777777778, 4.659574468085107, 4.326530612244898, 4.723404255319149, 4.186046511627907, -4.467741935483871, -0.6792452830188679, -0.5740740740740741, -2.6271186440677967, -1.2181818181818183, 2.9069767441860463, 5.08, 3.1333333333333333, 4.392156862745098, 4.3061224489795915, 8.515625, 8.53968253968254, 9.376623376623376, 9.123456790123457, 8.845070422535212,
148, 3.1481481481481484, 4.864406779661017, 4.645161290322581, 3.3962264150943398, 1.6153846153846154, -8.47872340425532, -8.373626373626374, -9.671641791044776, -8.930434782608696, -9.39516129032258, -9.710144927536232, -9.243478260869566, -9.710144927536232, -9.226086956521739, -9.110091743119266, 4.6938775510204085, 4.872340425531915, 5.354166666666667, 5.0625, 4.095238095238095, -4.5423728813559325, -1.0727272727272728, -1.8214285714285714, -1.4385964912280702, -0.6981132075471698, 2.0714285714285716, 4.63265306122449, 3.6956521739130435, 4.6923076923076925, 4.82, 8.681818181818182, 8.370967741935484, 9.35064935064935, 8.962025316455696, 8.958333333333334,
149, 3.6842105263157894, 5.271186440677966, 6.076923076923077, 2.9298245614035086, 2.019230769230769, -8.406593406593407, -8.046511627906977, -9.872611464968152, -9.181818181818182, -9.324786324786325, -9.680851063829786, -9.175438596491228, -9.776223776223777, -9.222222222222221, -9.225225225225225, 3.772727272727273, 5.0638297872340425, 4.3125, 5.686274509803922, 3.8292682926829267, -3.642857142857143, -0.8113207547169812, -1.8392857142857142, -1.8771929824561404, 0.41509433962264153, 3.0232558139534884, 4.450980392156863, 2.1739130434782608, 4.7254901960784315, 4.607843137254902, 9.0, 8.17741935483871, 9.6125, 8.9, 8.283582089552239,
150, 5.431034482758621, 5.083333333333333, 5.375, 5.508771929824562, 3.0185185185185186, -8.252747252747254, -8.597938144329897, -9.842105263157896, -9.378787878787879, -9.39655172413793, -9.732876712328768, -9.25438596491228, -9.78014184397163, -9.305084745762711, -9.036036036036036, 3.977777777777778, 4.958333333333333, 4.957446808510638, 4.957446808510638, 3.35, -2.0714285714285716, 0.7894736842105263, -1.0, -2.4464285714285716, -0.22641509433962265, 3.488888888888889, 4.42, 4.276595744680851, 4.981132075471698, 5.433962264150943, 9.117647058823529, 8.476190476190476, 8.91891891891892, 9.21951219512195, 9.136986301369863,
151, 4.508771929824562, 5.475409836065574, 5.53125, 5.228070175438597, 3.1785714285714284, -7.614457831325301, -8.311827956989248, -9.743055555555555, -9.8698224852071, -9.128440366972477, -9.794520547945206, -9.364406779661017, -9.734265734265735, -9.336134453781513, -9.150442477876107, 4.434782608695652, 5.8979591836734695, 5.204081632653061, 5.224489795918367, 2.275, -2.4363636363636365, -0.05660377358490566, 0.6981132075471698, -2.3508771929824563, 1.0740740740740742, 1.6590909090909092, 4.26530612244898, 4.022222222222222, 4.884615384615385, 4.8979591836734695, 8.76923076923077, 8.71875, 9.186666666666667, 9.182926829268293, 9.054794520547945,
152, 4.327272727272727, 5.516129032258065, 4.444444444444445, 4.689655172413793, 3.3454545454545452, -8.618556701030927, -8.241758241758241, -9.788732394366198, -9.607407407407408, -9.090909090909092, -9.758620689655173, -9.28448275862069, -9.695035460992909, -9.313559322033898, -9.157894736842104, 4.068181818181818, 4.895833333333333, 5.510204081632653, 5.8, 1.9487179487179487, -2.1785714285714284, -0.22641509433962265, 0.9107142857142857, -1.5357142857142858, -2.1052631578947367, 3.347826086956522, 4.46, 3.4468085106382977, 5.851851851851852, 4.73469387755102, 8.290322580645162, 8.396825396825397, 9.144736842105264, 9.428571428571429, 8.777777777777779,
153, 4.181818181818182, 4.464285714285714, 5.59375, 4.116666666666666, 2.9245283018867925, -8.381443298969073, -8.25, -9.717391304347826, -9.358333333333333, -9.0990990990991, -9.76551724137931, -9.208695652173914, -9.755244755244755, -9.491666666666667, -9.156521739130435, 3.1956521739130435, 5.938775510204081, 4.695652173913044, 4.520833333333333, 3.3902439024390243, -2.0943396226415096, 0.9107142857142857, 2.4464285714285716, -1.4821428571428572, -0.26785714285714285, 2.7906976744186047, 3.6458333333333335, 3.765957446808511, 4.923076923076923, 4.568627450980392, 8.59375, 8.222222222222221, 9.324675324675324, 9.05, 8.929577464788732,
154, 3.4363636363636365, 4.035714285714286, 5.545454545454546, 5.737704918032787, 2.1379310344827585, -8.410526315789474, -8.195402298850574, -9.609022556390977, -9.081818181818182, -9.188034188034187, -9.704225352112676, -9.18421052631579, -9.813793103448276, -9.23076923076923, -9.125, 4.155555555555556, 5.583333333333333, 5.416666666666667, 5.686274509803922, 3.0256410256410255, -2.690909090909091, 0.8490566037735849, 1.3035714285714286, -0.8928571428571429, -1.625, 2.9069767441860463, 4.26, 3.4468085106382977, 4.886792452830188, 5.02, 8.451612903225806, 8.285714285714286, 9.2987012987013, 8.962025316455696, 9.10958904109589,
155, 3.169811320754717, 4.571428571428571, 5.193548387096774, 4.410714285714286, 2.9454545454545453, -8.182795698924732, -8.157303370786517, -9.715328467153284, -8.933333333333334, -9.2, -9.767123287671232, -9.0, -9.771428571428572, -9.302521008403362, -9.079646017699115, 3.511111111111111, 6.313725490196078, 4.604166666666667, 6.176470588235294, 3.926829268292683, -2.2777777777777777, -0.5370370370370371, 1.4, -1.3333333333333333, -1.6071428571428572, 3.2045454545454546, 4.1020408163265305, 3.9375, 3.9019607843137254, 5.040816326530612, 8.88888888888889, 8.523809523809524, 9.08, 9.21951219512195, 9.135135135135135,
156, 3.8333333333333335, 4.5, 5.8125, 5.293103448275862, 3.5714285714285716, -9.0, -8.478260869565217, -9.717391304347826, -9.065420560747663, -9.037735849056604, -9.804054054054054, -9.192982456140351, -9.77304964539007, -9.327586206896552, -9.15929203539823, 4.659574468085107, 4.48936170212766, 4.9787234042553195, 5.76, 3.2439024390243905, -2.111111111111111, 0.38181818181818183, 0.8333333333333334, -0.7818181818181819, 0.2222222222222222, 2.8095238095238093, 3.979591836734694, 4.16, 5.096153846153846, 4.68, 8.969696969696969, 8.757575757575758, 9.04, 9.231707317073171, 8.958333333333334,
157, 3.709090909090909, 4.830508474576271, 5.328125, 5.228070175438597, 3.1272727272727274, -8.907407407407407, -8.794117647058824, -9.654676258992806, -9.045871559633028, -9.141592920353983, -9.73793103448276, -9.12280701754386, -9.81294964028777, -9.372881355932204, -9.212389380530974, 4.74468085106383, 5.612244897959184, 4.979166666666667, 5.489795918367347, 3.048780487804878, -3.25, -0.12962962962962962, 1.037037037037037, -1.2962962962962963, -0.8545454545454545, 4.543478260869565, 4.411764705882353, 2.510204081632653, 4.75, 4.361702127659575, 8.453125, 8.32258064516129, 9.474358974358974, 9.098765432098766, 8.565217391304348,
158, 3.7735849056603774, 5.2, 5.96875, 3.9482758620689653, 3.607142857142857, -8.35483870967742, -8.96039603960396, -9.725352112676056, -9.25, -9.190909090909091, -9.835616438356164, -9.208695652173914, -9.73049645390071, -9.383333333333333, -9.267857142857142, 4.8478260869565215, 5.88, 5.416666666666667, 5.02, 3.2, -2.8653846153846154, 0.2962962962962963, 2.491228070175439, -1.4385964912280702, -1.537037037037037, 3.395348837209302, 5.019607843137255, 3.3043478260869565, 5.076923076923077, 5.183673469387755, 8.317460317460318, 8.71875, 9.236842105263158, 9.24390243902439, 8.405797101449275,
159, 3.8867924528301887, 4.368421052631579, 5.548387096774194, 5.793103448275862, 3.381818181818182, -8.563829787234043, -8.704081632653061, -9.742857142857142, -8.885714285714286, -8.96078431372549, -9.669014084507042, -9.234782608695653, -9.786206896551723, -9.278260869565218, -9.205357142857142, 4.382978723404255, 5.795918367346939, 4.408163265306122, 5.489795918367347, 3.731707317073171, -2.611111111111111, 1.8113207547169812, 2.017543859649123, -0.8727272727272727, -2.9642857142857144, 2.7045454545454546, 4.68, 2.522727272727273, 4.547169811320755, 4.755102040816326, 8.8125, 8.603174603174603, 9.25, 9.25609756097561, 9.373333333333333,
160, 3.8867924528301887, 5.721311475409836, 5.650793650793651, 4.803571428571429, 2.962962962962963, -8.857142857142858, -8.31868131868132, -9.821656050955413, -8.448979591836734, -8.737373737373737, -9.748299319727892, -9.157894736842104, -9.818181818181818, -9.258620689655173, -9.008849557522124, 4.1063829787234045, 5.375, 4.608695652173913, 4.875, 4.1, -1.2037037037037037, 0.43636363636363634, 1.7454545454545454, -0.3793103448275862, -0.7777777777777778, 2.857142857142857, 5.811320754716981, 3.311111111111111, 4.58, 4.82, 8.609375, 8.907692307692308, 8.945945945945946, 9.1375, 9.293333333333333,
161, 3.8703703703703702, 5.081967213114754, 4.770491803278689, 4.625, 3.6964285714285716, -9.105263157894736, -8.46236559139785, -9.688741721854305, -8.011111111111111, -8.8, -9.755244755244755, -9.234782608695653, -9.764285714285714, -9.247863247863247, -9.149122807017545, 4.133333333333334, 5.604166666666667, 4.708333333333333, 5.63265306122449, 4.3, -1.7592592592592593, 0.8333333333333334, 2.2241379310344827, -2.6379310344827585, 0.660377358490566, 2.659090909090909, 3.94, 2.422222222222222, 4.4423076923076925, 5.481481481481482, 8.784615384615385, 8.546875, 9.25, 9.1625, 9.013513513513514,
162, 3.963636363636364, 4.672413793103448, 4.754098360655738, 5.368421052631579, 2.1296296296296298, -8.561224489795919, -8.653061224489797, -9.640845070422536, -7.7701149425287355, -8.943396226415095, -9.76056338028169, -9.201754385964913, -9.73049645390071, -9.40677966101695, -9.336283185840708, 4.638297872340425, 5.938775510204081, 4.8125, 5.551020408163265, 3.5853658536585367, -2.0943396226415096, 2.0545454545454547, 2.169491525423729, -2.5344827586206895, 0.39622641509433965, 2.953488372093023, 4.28, 2.9347826086956523, 5.277777777777778, 5.365384615384615, 8.818181818181818, 8.285714285714286, 9.253333333333334, 9.125, 8.931506849315069,
163, 3.173076923076923, 5.442622950819672, 5.048387096774194, 4.0, 2.4727272727272727, -8.319148936170214, -8.742574257425742, -9.348484848484848, -8.16304347826087, -8.892156862745098, -9.76388888888889, -9.1, -9.697841726618705, -9.457627118644067, -9.106194690265486, 5.0212765957446805, 5.326530612244898, 4.044444444444444, 5.6938775510204085, 3.9, -1.4074074074074074, 1.4528301886792452, 3.711864406779661, -0.5272727272727272, -0.45454545454545453, 4.093023255813954, 3.68, 4.195652173913044, 5.537037037037037, 4.448979591836735, 8.863636363636363, 8.147540983606557, 9.625, 9.175, 8.901408450704226,
164, 3.5555555555555554, 6.390625, 5.467741935483871, 5.327586206896552, 3.2777777777777777, -8.51, -8.83495145631068, -9.346153846153847, -8.3125, -8.68, -9.659722222222221, -9.166666666666666, -9.713235294117647, -9.350427350427351, -9.097345132743364, 4.673913043478261, 6.098039215686274, 4.5625, 5.8, 4.4523809523809526, -1.5740740740740742, 1.2105263157894737, 4.483870967741935, 0.2777777777777778, -0.5471698113207547, 3.1818181818181817, 4.244897959183674, 4.6875, 4.653846153846154, 4.88, 8.761194029850746, 8.258064516129032, 9.423076923076923, 9.234567901234568, 9.082191780821917,
165, 4.333333333333333, 5.354838709677419, 5.492063492063492, 6.311475409836065, 3.1666666666666665, -8.402173913043478, -8.8, -9.05982905982906, -9.009174311926605, -9.174311926605505, -9.763513513513514, -9.175438596491228, -9.643939393939394, -9.322033898305085, -9.053571428571429, 2.6818181818181817, 5.76, 4.854166666666667, 4.978260869565218, 4.365853658536586, -2.0545454545454547, 1.8518518518518519, 4.387096774193548, -0.5964912280701754, 0.6981132075471698, 2.840909090909091, 3.9583333333333335, 4.595744680851064, 5.39622641509434, 5.22, 8.578125, 8.584615384615384, 9.157894736842104, 9.08860759493671, 9.18918918918919,
166, 4.0, 5.283333333333333, 5.34375, 5.086206896551724, 4.258620689655173, -8.57, -8.63265306122449, -9.260162601626016, -8.89090909090909, -8.980952380952381, -9.790849673202615, -9.147826086956522, -9.691729323308271, -9.333333333333334, -9.133928571428571, 3.7674418604651163, 5.319148936170213, 5.291666666666667, 6.584905660377358, 4.170731707317073, -0.9636363636363636, 1.0714285714285714, 3.8852459016393444, 0.32727272727272727, 0.74, 2.0697674418604652, 4.36, 3.0217391304347827, 5.218181818181818, 4.208333333333333, 8.578125, 8.116666666666667, 8.905405405405405, 9.28048780487805, 9.27027027027027,
167, 5.396551724137931, 5.066666666666666, 6.046875, 6.049180327868853, 3.109090909090909, -8.166666666666666, -8.737373737373737, -9.464, -9.18018018018018, -9.273504273504274, -9.774193548387096, -9.156521739130435, -9.727941176470589, -9.466666666666667, -9.063636363636364, 4.044444444444444, 6.549019607843137, 4.877551020408164, 5.326530612244898, 2.7837837837837838, -2.358490566037736, 2.2363636363636363, 4.5625, 0.25, 0.2830188679245283, 3.7954545454545454, 4.921568627450981, 3.0851063829787235, 4.352941176470588, 4.3125, 8.476190476190476, 8.21311475409836, 9.118421052631579, 9.209876543209877, 8.63768115942029,
168, 4.2727272727272725, 5.672131147540983, 4.968253968253968, 6.274193548387097, 3.689655172413793, -8.47872340425532, -8.925233644859814, -9.404761904761905, -9.316239316239317, -9.00925925925926, -9.774834437086092, -9.132743362831858, -9.76086956521739, -9.243478260869566, -9.018518518518519, 4.148936170212766, 5.479166666666667, 4.938775510204081, 5.020408163265306, 3.475, -1.4912280701754386, 2.7636363636363637, 4.444444444444445, 0.8947368421052632, 1.2105263157894737, 4.586956521739131, 4.16, 4.583333333333333, 4.568627450980392, 4.75, 8.507936507936508, 8.35483870967742, 9.157894736842104, 9.308641975308642, 9.243243243243244,
169, 4.636363636363637, 4.896551724137931, 5.016666666666667, 4.931034482758621, 2.425925925925926, -8.483870967741936, -9.181034482758621, -9.465116279069768, -9.38135593220339, -9.22689075630252, -9.77027027027027, -9.296610169491526, -9.70138888888889, -9.38655462184874, -9.241071428571429, 4.173913043478261, 6.423076923076923, 4.8125, 5.607843137254902, 4.2682926829268295, -2.5185185185185186, 3.037037037037037, 4.0, 1.3103448275862069, 1.4038461538461537, 3.8222222222222224, 3.52, 3.608695652173913, 5.2407407407407405, 5.923076923076923, 8.523809523809524, 8.91044776119403, 9.186666666666667, 9.271604938271604, 8.845070422535212,
170, 4.072727272727272, 4.614035087719298, 5.553846153846154, 5.245901639344262, 3.3214285714285716, -8.0, -9.121739130434783, -9.601503759398497, -9.267241379310345, -9.285714285714286, -9.843137254901961, -9.290598290598291, -9.741258741258742, -9.316239316239317, -9.247787610619469, 4.553191489361702, 5.326530612244898, 4.829787234042553, 5.959183673469388, 3.6578947368421053, -2.423076923076923, 2.232142857142857, 4.2, 1.8360655737704918, 1.5818181818181818, 3.1363636363636362, 4.68, 4.448979591836735, 5.037735849056604, 4.823529411764706, 8.893939393939394, 8.147540983606557, 9.093333333333334, 9.21951219512195, 9.108108108108109,
171, 3.963636363636364, 6.209677419354839, 5.5625, 4.392857142857143, 4.103448275862069, -8.446808510638299, -9.0, -9.633093525179856, -8.85576923076923, -9.263157894736842, -9.838926174496644, -9.25438596491228, -9.711267605633802, -9.06140350877193, -9.127272727272727, 4.673469387755102, 5.959183673469388, 4.081632653061225, 5.1875, 3.125, -2.0, 2.8181818181818183, 5.09375, 1.576271186440678, -0.4339622641509434, 3.116279069767442, 3.86, 3.847826086956522, 5.115384615384615, 5.078431372549019, 8.317460317460318, 8.523076923076923, 9.25, 9.313253012048193, 9.0,
172, 3.2452830188679247, 6.095238095238095, 5.59375, 4.315789473684211, 3.9473684210526314, -7.511904761904762, -9.051724137931034, -9.540740740740741, -8.79611650485437, -9.198198198198199, -9.801324503311259, -9.278260869565218, -9.774647887323944, -9.254237288135593, -9.035714285714286, 4.0, 5.8125, 3.739130434782609, 5.8431372549019605, 3.2051282051282053, -1.6730769230769231, 3.087719298245614, 5.454545454545454, 0.46551724137931033, 0.660377358490566, 3.6808510638297873, 3.2127659574468086, 3.717391304347826, 5.12962962962963, 5.1568627450980395, 8.75, 8.507936507936508, 8.972972972972974, 9.5, 8.608695652173912,
173, 3.6666666666666665, 5.583333333333333, 4.634920634920635, 4.763636363636364, 3.982142857142857, -8.0, -8.857142857142858, -9.659574468085106, -9.03883495145631, -8.88679245283019, -9.777027027027026, -9.106194690265486, -9.704225352112676, -9.12280701754386, -9.225225225225225, 5.708333333333333, 5.0, 5.1875, 6.254901960784314, 4.5476190476190474, -1.9019607843137254, 3.267857142857143, 4.564516129032258, 2.0508474576271185, 0.34545454545454546, 2.86046511627907, 2.9148936170212765, 4.148936170212766, 4.03921568627451, 5.730769230769231, 8.34920634920635, 8.746268656716419, 9.31578947368421, 9.075, 8.944444444444445,
174, 3.8545454545454545, 5.483333333333333, 4.672131147540983, 5.362068965517241, 2.5892857142857144, -8.228260869565217, -8.964601769911505, -9.79375, -9.22429906542056, -9.127272727272727, -9.724832214765101, -9.166666666666666, -9.72463768115942, -9.224137931034482, -9.132743362831858, 4.916666666666667, 4.586956521739131, 5.122448979591836, 6.607843137254902, 4.487804878048781, -1.5098039215686274, 3.6842105263157894, 4.3, -0.603448275862069, 1.8181818181818181, 3.727272727272727, 3.2916666666666665, 3.893617021276596, 5.2407407407407405, 5.2745098039215685, 8.444444444444445, 8.971014492753623, 9.38961038961039, 9.44047619047619, 9.178082191780822,
175, 3.1481481481481484, 5.322033898305085, 5.390625, 5.5344827586206895, 3.0925925925925926, -8.131868131868131, -9.256198347107437, -9.823529411764707, -9.074074074074074, -9.25, -9.75, -9.168141592920353, -9.75, -9.398305084745763, -9.00900900900901, 4.608695652173913, 5.3125, 5.375, 6.470588235294118, 2.736842105263158, -1.5294117647058822, 2.574074074074074, 4.737704918032787, 1.1785714285714286, 0.7924528301886793, 3.1627906976744184, 4.8, 3.6956521739130435, 5.857142857142857, 5.66, 8.924242424242424, 8.515625, 9.569620253164556, 9.373493975903614, 9.055555555555555,
