iteration, Cramer_ncLR0.00005_1, Cramer_ncLR0.00005_2, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
30, 16806.4, 18588.333333333332, 9758.42857142857, 8358.426966292134, 7720.641025641025, 10580.60606060606, 10139.09090909091, 13034.716981132075, 10714.666666666666, 10345.394736842105, 9756.133333333333, 12261.578947368422, 7303.595505617977, 6836.627906976744, 7130.760869565217, 8015.64705882353, 7792.093023255814, 16257.608695652174, 14778.888888888889, 14209.583333333334, 13397.551020408164, 15210.0, 8959.61038961039, 8226.444444444445, 6539.444444444444, 13293.793103448275, 10214.84375, 12666.72131147541, 15509.615384615385, 14931.935483870968, 18463.725490196077, 9429.69696969697, 31193.095238095237, 44117.35294117647, 32599.285714285714, 24028.928571428572, 35938.09523809524,
31, 17036.73076923077, 17474.69387755102, 10985.15625, 8912.875, 8011.369863013699, 10030.81081081081, 11071.285714285714, 13849.82142857143, 8853.692307692309, 9606.753246753247, 10573.424657534246, 10117.0, 7261.518987341772, 7028.0952380952385, 8233.79746835443, 7523.789473684211, 8000.930232558139, 15781.162790697674, 15306.904761904761, 12780.384615384615, 12836.595744680852, 16302.045454545454, 10828.082191780823, 9137.254901960785, 6423.0, 13786.382978723404, 9801.475409836066, 13502.758620689656, 13680.491803278688, 18581.81818181818, 18479.591836734693, 10009.555555555555, 31000.217391304348, 44557.878787878784, 29825.652173913044, 24580.18181818182, 28611.0,
32, 20170.697674418603, 21234.146341463416, 11350.307692307691, 9183.780487804877, 8736.351351351352, 9809.014084507042, 11627.35294117647, 12665.93220338983, 8275.802469135802, 10863.333333333334, 11408.095238095239, 9757.439024390244, 8689.027777777777, 7873.493975903614, 8061.395348837209, 8052.613636363636, 8819.012345679012, 16829.591836734693, 14993.260869565218, 14411.739130434782, 12512.5, 14375.961538461539, 10704.078947368422, 8462.982456140351, 7810.476190476191, 12871.020408163266, 11163.392857142857, 13852.745098039215, 13803.225806451614, 16491.451612903227, 19968.163265306124, 10210.44776119403, 31445.957446808512, 41892.5, 32145.227272727272, 29433.26530612245, 38174.8717948718,
33, 18500.0, 18960.909090909092, 11078.0, 8595.058823529413, 7934.0, 8536.70588235294, 11150.0, 12378.59649122807, 9340.989010989011, 10305.14705882353, 10836.41791044776, 11942.786885245901, 7249.642857142857, 7687.108433734939, 7864.268292682927, 7288.279569892473, 8333.975903614459, 19265.68181818182, 15129.148936170213, 16983.571428571428, 13735.0, 15011.818181818182, 9802.592592592593, 9606.607142857143, 9582.698412698413, 13955.30612244898, 10356.0, 17943.478260869564, 14758.5, 14244.70588235294, 19724.375, 11241.724137931034, 32704.782608695652, 32154.68085106383, 37821.02564102564, 24747.719298245614, 36415.365853658535,
34, 17807.058823529413, 19576.222222222223, 12325.079365079366, 9887.808219178081, 8152.073170731707, 10378.059701492537, 12236.969696969696, 11721.194029850747, 8504.257425742575, 11481.290322580646, 9064.719101123595, 10505.344827586207, 7484.069767441861, 7839.770114942528, 7486.705882352941, 6707.311827956989, 8306.463414634147, 19057.85714285714, 15149.318181818182, 21790.303030303032, 14434.081632653062, 17731.75, 9441.625, 9521.052631578947, 10505.081967213115, 11657.843137254902, 10310.588235294117, 14081.40625, 16737.69230769231, 15532.0, 17201.379310344826, 9914.444444444445, 33230.454545454544, 33767.333333333336, 32828.83720930233, 29934.255319148935, 41738.64864864865,
35, 18023.2, 17585.098039215685, 10534.246575342466, 10616.197183098591, 7590.631578947368, 10684.57142857143, 10932.702702702703, 11175.625, 8261.919191919193, 10504.0, 11222.698412698413, 8313.258426966293, 7256.444444444444, 7450.229885057472, 7895.476190476191, 7988.08988764045, 7228.723404255319, 20792.75, 15362.142857142857, 15006.818181818182, 14763.75, 20402.30769230769, 12007.5, 9886.415094339623, 8423.75, 12986.666666666666, 10184.078947368422, 19344.772727272728, 18789.166666666668, 19264.727272727272, 20866.4, 10310.63492063492, 34957.857142857145, 36517.857142857145, 35841.21951219512, 26031.636363636364, 31567.291666666668,
36, 19118.666666666668, 17306.363636363636, 10174.8, 9033.414634146342, 8058.588235294118, 9414.25, 10543.461538461539, 11538.360655737704, 11697.058823529413, 11290.952380952382, 10294.657534246575, 8959.670329670329, 7004.673913043478, 7754.457831325301, 7777.912087912088, 7436.236559139785, 6803.829787234043, 18523.095238095237, 15224.615384615385, 16085.111111111111, 12987.142857142857, 18531.86046511628, 10991.59420289855, 8363.589743589744, 8970.869565217392, 11136.4, 11463.035714285714, 17155.51020408163, 18839.565217391304, 19447.30769230769, 17355.245901639344, 11265.161290322581, 40441.05263157895, 43972.7027027027, 32519.11111111111, 26721.296296296296, 38226.666666666664,
37, 16460.535714285714, 17432.909090909092, 11847.42857142857, 9923.28947368421, 8195.402298850575, 10102.297297297297, 11911.470588235294, 11506.470588235294, 10528.481012658227, 11217.42857142857, 8978.051948051949, 11413.896103896104, 7550.114942528736, 7478.493150684932, 8472.682926829268, 6738.316831683168, 6844.623655913979, 18377.073170731706, 14900.90909090909, 18906.666666666668, 14225.094339622641, 17544.042553191488, 11485.6, 7418.727272727273, 9035.942028985508, 10693.333333333334, 10008.095238095239, 17766.875, 18294.03846153846, 21118.0, 21238.571428571428, 12149.5, 43361.944444444445, 42415.40540540541, 34499.3023255814, 29985.208333333332, 43256.666666666664,
38, 20370.652173913044, 20322.340425531915, 11523.0, 10747.638888888889, 8235.641025641025, 10722.222222222223, 10917.105263157895, 12207.90322580645, 10208.55421686747, 11083.561643835616, 10185.342465753425, 9313.297872340425, 7306.590909090909, 7904.302325581395, 7697.386363636364, 7455.869565217391, 7296.421052631579, 21408.4375, 15977.619047619048, 17555.128205128207, 17274.6511627907, 20204.878048780487, 9797.532467532468, 6734.050632911392, 9500.526315789473, 11571.555555555555, 8278.833333333334, 19042.2, 18109.811320754718, 19393.703703703704, 21218.478260869564, 13586.521739130434, 41043.15789473684, 39820.256410256414, 39258.15789473684, 29225.384615384617, 37448.04878048781,
39, 18269.6, 21758.863636363636, 13252.424242424242, 9375.384615384615, 9212.435897435897, 11840.149253731342, 13305.737704918032, 10791.176470588236, 9914.022988505747, 12709.0625, 8080.705882352941, 8110.240963855422, 6732.4, 7029.89010989011, 8259.268292682927, 7666.808510638298, 7006.666666666667, 22505.238095238095, 13066.8, 18411.219512195123, 15408.0, 18949.53488372093, 9930.632911392406, 8017.866666666667, 9229.305555555555, 12259.710144927536, 8595.75, 16375.93220338983, 18496.85185185185, 17474.62962962963, 19122.909090909092, 15518.636363636364, 40865.78947368421, 40585.1282051282, 39531.05263157895, 33125.333333333336, 44089.72222222222,
