iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
131, 27716.33507853403, 24822.751479289942, 22317.861538461537, 25242.971264367818, 20629.5696969697, 13355.262108262108, 11697.376666666667, 25534.72972972973, 26135.924, 26119.024615384616, 15770.08211143695, 15544.69512195122, 16687.77573529412, 15582.181547619048, 15136.464935064934, 25845.428571428572, 25723.362068965518, 25022.825, 24378.444444444445, 25974.052631578947, 66212.35714285714, 29033.751724137932, 49506.32214765101, 70427.12631578947, 28834.71724137931, 23750.608695652172, 26016.188235294117, 26481.63963963964, 25188.941747572815, 24761.798245614034, 81406.54639175258, 86433.4588235294, 92922.61842105263, 83832.18072289157, 91944.80952380953,
132, 24195.16042780749, 20816.42723004695, 19432.333333333332, 27057.751479289942, 20518.615079365078, 11906.798270893372, 11691.982078853047, 24752.948598130843, 25989.767790262173, 25844.72697368421, 15762.303797468354, 15877.03166226913, 15147.478021978022, 15326.433436532508, 15175.252173913044, 27001.24409448819, 25142.104166666668, 26264.242718446603, 24270.380597014926, 27190.354545454546, 61758.166666666664, 29089.781456953642, 59892.95275590551, 67446.58558558559, 30594.459119496856, 23418.219298245614, 24530.29508196721, 26586.184615384616, 25296.92086330935, 25965.31333333333, 83162.18279569893, 84032.41111111111, 93604.83333333333, 80784.08045977012, 86712.02469135802,
133, 27043.62424242424, 22056.15137614679, 24429.583333333332, 22724.885542168675, 24377.38738738739, 12113.130177514793, 11039.898305084746, 26185.83712121212, 25728.803986710962, 25591.345528455284, 14701.863333333333, 16580.110447761195, 16035.87172774869, 15190.319371727748, 15298.641242937852, 26120.424778761062, 24839.845528455284, 25678.125, 25454.598540145984, 26079.31818181818, 61061.88785046729, 27590.669014084506, 64871.26213592233, 66627.86, 30025.840490797545, 25360.346153846152, 25323.685314685314, 26031.425531914894, 26128.720930232557, 27081.0, 81937.6875, 84140.26923076923, 90647.5, 81697.97894736842, 85506.17857142857,
134, 24462.116751269037, 23227.261467889908, 19918.13930348259, 23339.942857142858, 20752.678111587982, 12360.635687732341, 11472.044609665427, 25495.40990990991, 23971.69741697417, 26912.076411960134, 15880.233146067416, 15765.549689440993, 15535.385057471265, 14749.506060606062, 15552.077586206897, 25051.994350282486, 24291.971962616823, 24770.256, 24486.37908496732, 26082.345070422536, 58873.53571428572, 28596.4, 58785.32710280374, 74578.6404494382, 32654.30412371134, 23562.217391304348, 24180.753846153846, 25829.48120300752, 24999.964285714286, 27260.9375, 82194.86734693877, 87177.16666666667, 92457.05494505494, 84079.83157894737, 88201.56818181818,
135, 25184.833333333332, 23319.037234042553, 20814.38425925926, 26399.27722772277, 23912.38048780488, 11964.070833333333, 11824.881818181819, 24716.452991452992, 23590.192825112106, 26309.51893939394, 15144.951070336392, 16590.54775280899, 16817.494915254236, 15374.54802259887, 15751.992932862191, 26713.75163398693, 25708.707692307693, 24969.908045977012, 25828.18881118881, 25225.235897435898, 53983.80701754386, 29108.8064516129, 59214.958333333336, 71715.5375, 33787.58208955224, 23703.933333333334, 25777.9776119403, 25676.777777777777, 24308.338582677166, 25501.8875, 84300.38541666667, 81043.2967032967, 94740.65789473684, 83272.69791666667, 88645.15662650602,
136, 27872.539325842696, 25884.909574468085, 25050.762162162162, 28359.897727272728, 25704.302702702702, 12656.733333333334, 11937.942528735632, 24914.96850393701, 26823.844897959185, 26235.724528301886, 16082.698757763976, 15697.379581151832, 16410.60534124629, 15641.275, 15678.941644562334, 25359.50303030303, 25549.79527559055, 24718.774193548386, 25163.781021897812, 26326.8, 63346.12962962963, 30048.178571428572, 58383.8, 68055.07575757576, 33866.192307692305, 23766.233870967742, 25923.90625, 26125.0, 24979.0756302521, 24734.95, 80919.53932584269, 86746.89411764705, 93508.0, 83803.16, 91852.12987012987,
137, 28755.03351955307, 23035.725, 21949.882352941175, 31550.497409326425, 22861.23232323232, 12649.801346801347, 11668.752321981425, 25322.56730769231, 25506.948837209304, 26855.452488687784, 16433.33908045977, 15905.243161094226, 15429.880733944954, 14830.448571428571, 15542.348837209302, 26025.109375, 26394.956989247312, 25471.140350877195, 25615.25925925926, 24994.125, 61982.588785046726, 28285.562130177514, 63631.91743119266, 74140.86363636363, 33196.74594594594, 24844.721854304637, 24946.91089108911, 26783.605504587154, 24915.650602409638, 25710.920792079207, 82932.05405405405, 83306.75, 91982.97402597402, 86511.34065934065, 90546.375,
138, 26188.430555555555, 20746.076530612245, 21316.3961352657, 25606.85393258427, 23665.797413793105, 12767.105555555556, 12002.141868512112, 24420.74433656958, 25603.856540084387, 26861.036734693876, 16174.003021148037, 15227.562146892655, 14946.954682779457, 15027.090651558074, 15201.4775, 26647.23926380368, 25045.305263157894, 25817.73148148148, 25438.427586206897, 25278.579365079364, 64156.70192307692, 26627.664285714287, 62085.20952380952, 66225.8918918919, 34458.43093922652, 24120.068702290075, 26808.670103092783, 27725.056, 25949.14285714286, 24948.408163265307, 83501.77173913043, 80766.46428571429, 93946.59302325582, 84662.90789473684, 90091.81012658228,
139, 26351.097435897434, 23765.994594594595, 20756.70238095238, 25779.352941176472, 26481.036496350363, 12892.73556231003, 12323.527586206896, 25337.016891891893, 25068.96170212766, 26083.27935222672, 16029.937984496124, 15917.486910994765, 15680.725373134328, 15884.6715542522, 15530.390625, 26616.62, 25726.58904109589, 25878.66129032258, 25790.04705882353, 26626.978723404256, 61440.07894736842, 28021.4609375, 63808.321100917434, 68193.04040404041, 34337.12857142857, 24563.398305084746, 26588.903846153848, 26898.34965034965, 24717.344086021505, 26042.515873015873, 81567.22077922078, 84371.26136363637, 90321.01204819277, 82168.16326530612, 89467.36470588236,
140, 23920.88425925926, 20815.160621761657, 18174.142259414228, 28040.182795698925, 23715.157894736843, 12585.16535433071, 12179.16918429003, 24896.29288702929, 26205.33823529412, 25868.067164179105, 17007.595988538684, 16172.21270718232, 16009.575757575758, 14503.555555555555, 15532.15064935065, 25950.333333333332, 25479.365217391303, 24474.44881889764, 25689.044776119405, 26539.758620689656, 60322.35593220339, 30633.282208588957, 63363.318584070796, 68087.53333333334, 34955.245398773004, 25979.568965517243, 25813.7012987013, 26143.84375, 25311.904761904763, 25268.063829787236, 80342.48314606742, 81923.33783783784, 94247.29069767441, 81233.45454545454, 89151.32584269663,
141, 25933.223214285714, 22064.778801843317, 21241.948186528498, 31929.884393063585, 26124.555555555555, 12637.167857142857, 12602.210169491525, 25753.61510791367, 24894.22072072072, 26423.516853932586, 15660.045918367347, 16295.234806629835, 15909.959627329192, 14907.066176470587, 14696.883280757098, 26954.701986754968, 24914.710144927536, 24627.325581395347, 24710.531914893618, 25970.192, 61423.576576576575, 27821.450331125827, 66896.0306122449, 76590.5, 35844.608695652176, 22629.76288659794, 27226.290598290598, 26162.196078431374, 26261.732026143793, 26912.907216494845, 81144.25252525252, 85018.03846153847, 93836.2643678161, 83004.61363636363, 89164.7,
142, 23975.08092485549, 21239.4203539823, 25498.083333333332, 30554.27659574468, 24028.317073170732, 12967.562737642585, 12691.08389261745, 25676.88811188811, 24692.753246753247, 25207.783088235294, 15319.3431085044, 16075.899135446685, 16289.577777777778, 14607.126506024097, 14950.874635568513, 26551.21212121212, 25064.207692307693, 25851.117647058825, 25021.341666666667, 27309.43089430894, 58343.63025210084, 27206.45, 70184.01941747573, 77905.77464788733, 33997.85625, 23577.735294117647, 25907.91056910569, 27580.98214285714, 25568.426470588234, 25256.43859649123, 84329.5411764706, 87362.45454545454, 93382.9540229885, 81729.06410256411, 90803.40909090909,
143, 27382.059523809523, 22819.976303317537, 23902.21693121693, 26221.105, 18920.677884615383, 11502.578181818182, 11946.583617747441, 25799.88717948718, 25161.056338028167, 26764.03162055336, 15326.182879377431, 16204.808108108107, 15128.875, 13949.192170818505, 15953.991452991453, 27174.71818181818, 25511.24074074074, 24569.835051546394, 26360.015037593985, 26773.132450331126, 65087.37614678899, 27989.983240223464, 67100.90384615384, 74770.84269662922, 34275.136094674555, 24954.021505376346, 26216.927272727273, 26877.744, 26982.413223140495, 26617.590909090908, 85251.45652173914, 83736.49438202247, 92864.5125, 84679.95180722892, 92123.11594202899,
144, 25529.45341614907, 22657.709844559584, 25454.834319526628, 24006.19306930693, 25212.49375, 12069.010489510489, 11915.45569620253, 23957.77685950413, 25537.01550387597, 26341.379166666666, 15564.24924924925, 16230.31693989071, 16013.73126614987, 14262.055555555555, 15747.08695652174, 27072.674418604653, 25837.0, 22734.477876106193, 25790.941176470587, 25820.416666666668, 64563.58181818182, 28027.016666666666, 68646.83495145632, 76169.75, 37427.65972222222, 23110.123188405796, 26045.35652173913, 26877.59836065574, 25828.850393700788, 27012.711340206184, 84063.2808988764, 84737.91428571429, 95906.60606060606, 86034.62637362638, 86591.74390243902,
145, 26671.776119402984, 24139.597826086956, 23787.124324324323, 26459.645, 25996.194630872484, 12024.6138996139, 12598.633757961783, 23652.957943925234, 25253.433333333334, 25502.72244897959, 15740.427710843374, 16608.92370572207, 15829.160237388724, 13588.09090909091, 14889.576623376623, 27790.258278145695, 25168.069306930694, 24487.069306930694, 24873.51260504202, 25384.837563451776, 66832.8686868687, 27247.29353233831, 58709.91818181818, 72493.46315789473, 35334.14367816092, 25399.0, 26465.571428571428, 28661.088495575223, 25360.842105263157, 25347.63779527559, 85633.55555555556, 83666.8875, 94373.80263157895, 84098.46666666666, 91335.56976744186,
146, 28060.88888888889, 24918.28229665072, 23162.84263959391, 27533.236842105263, 25639.85714285714, 12048.480938416422, 12323.541379310345, 25259.806722689074, 27719.093877551022, 25316.493055555555, 15692.394255874673, 16643.8, 15603.841614906833, 14153.156996587031, 15830.09900990099, 27615.43181818182, 25607.622448979593, 23921.340206185567, 25710.062992125986, 25738.84756097561, 60184.32456140351, 28688.641304347828, 57476.17894736842, 63405.45744680851, 35367.34161490683, 25374.956521739132, 26248.373015873014, 26643.551948051947, 25683.35714285714, 24632.15286624204, 81658.55844155845, 88204.40243902439, 94480.68, 83671.05263157895, 89983.6,
147, 24542.185, 23133.11801242236, 25268.93010752688, 32569.482558139534, 24106.765625, 11799.545454545454, 12591.077922077922, 26246.926829268294, 26013.718614718615, 26271.320284697507, 16674.56156156156, 16622.168508287294, 16902.662020905922, 13922.258258258258, 16796.320809248555, 26834.58156028369, 25590.915887850468, 25591.381818181817, 26676.59223300971, 26161.806896551723, 62813.330357142855, 27914.027210884353, 65863.10679611651, 64843.67647058824, 36018.28846153846, 24276.23148148148, 26293.682170542637, 25746.51181102362, 25186.13076923077, 25796.726315789474, 83932.0945945946, 83618.63736263737, 94513.51948051948, 86735.31868131868, 91893.0,
148, 27399.604278074865, 22595.963800904978, 22659.71282051282, 28561.380952380954, 23797.349726775956, 11845.52818991098, 12831.926174496644, 25522.82448979592, 23960.30412371134, 25561.7843866171, 15793.175595238095, 16296.894329896908, 15836.303116147308, 14114.430420711975, 15437.615584415584, 26817.915492957745, 24343.991304347826, 25631.76153846154, 24845.341584158417, 27082.483870967742, 62175.71, 26710.605095541403, 73222.65979381443, 67269.06862745098, 37294.86033519553, 24657.472, 26186.93396226415, 26597.57843137255, 25625.401515151516, 25710.402985074626, 82342.89411764705, 85997.65909090909, 93386.53571428571, 86524.61111111111, 90468.74712643678,
149, 23599.194594594595, 26029.26785714286, 19062.045454545456, 29244.024691358023, 20813.197969543147, 11262.32743362832, 11550.147260273972, 25394.20600858369, 26634.362068965518, 27524.609442060086, 16109.608579088472, 17006.28418230563, 16258.417956656347, 14587.142857142857, 15289.772117962466, 26151.654676258993, 24863.51260504202, 25561.64406779661, 25436.08860759494, 25626.158333333333, 62933.688888888886, 27853.74647887324, 70947.9797979798, 76342.4125, 37574.68421052631, 26137.95575221239, 26322.935779816515, 26478.55737704918, 26265.856, 25339.55844155844, 84710.10752688172, 86450.69736842105, 93220.94117647059, 82910.85227272728, 89107.68571428572,
150, 26653.494565217392, 21766.962441314554, 23415.11842105263, 28043.990697674417, 19346.904977375565, 11324.536679536679, 12148.307167235494, 24884.36296296296, 25377.9, 25312.809523809523, 15926.485933503836, 16425.393258426968, 15713.518987341773, 14906.078125, 14636.338461538462, 25635.23287671233, 24427.20618556701, 26292.990384615383, 25128.220930232557, 26037.2890625, 65249.698113207545, 27420.75641025641, 77432.65882352942, 75335.46753246753, 37901.28643216081, 25498.83486238532, 25822.542857142857, 27010.46511627907, 25059.537735849055, 26117.772151898735, 83270.48936170213, 86857.60606060606, 94013.01219512195, 84169.94736842105, 92460.31325301205,
151, 26620.223350253807, 25110.948598130843, 23212.646464646463, 29126.13068181818, 23860.48108108108, 11869.24203821656, 12455.239543726235, 23870.028301886792, 26693.78676470588, 26493.55870445344, 16354.763636363636, 15805.203753351207, 15495.606837606838, 14419.172619047618, 14621.206128133705, 26710.154320987655, 24874.281690140844, 23519.271739130436, 24933.467105263157, 26413.89285714286, 64334.68224299065, 28307.777777777777, 74557.26086956522, 73855.37209302325, 41232.51973684211, 24095.223776223775, 28019.338842975205, 27322.841666666667, 25671.12213740458, 26477.81443298969, 84608.75324675324, 86071.32558139534, 92230.56962025317, 86044.18604651163, 93687.16049382716,
152, 26158.48734177215, 24105.16, 26566.119760479043, 29246.865284974094, 22641.562189054726, 12105.960264900663, 12781.623966942148, 26108.387434554974, 26137.894736842107, 27757.80073800738, 15321.780555555555, 16480.548387096773, 15911.327731092437, 14250.244031830238, 14898.029925187033, 25656.40740740741, 25484.91390728477, 25241.826530612245, 26422.64285714286, 26581.8064516129, 60809.07920792079, 28659.85135135135, 76681.0, 78308.91578947369, 37412.44217687075, 24772.697478991595, 25279.127659574468, 27121.031746031746, 24314.40625, 25529.830508474577, 83059.23157894737, 86755.4705882353, 97033.29268292683, 84701.25882352941, 95364.77922077922,
153, 25176.77659574468, 25844.444444444445, 28856.742331288344, 25097.53591160221, 23581.38823529412, 12732.35430463576, 11716.81570996979, 25527.021551724138, 25979.367647058825, 26350.80534351145, 15799.234375, 17185.931034482757, 15537.108333333334, 13619.112716763006, 16603.721621621622, 25220.13986013986, 25319.007407407407, 24508.31304347826, 25984.6171875, 26578.432989690722, 63321.72321428572, 27582.14371257485, 80367.9247311828, 67565.08045977012, 37830.217391304344, 24338.508333333335, 25973.68702290076, 25700.283582089553, 25945.650943396227, 27156.560747663552, 83994.58620689655, 86790.41379310345, 94914.03846153847, 83490.64705882352, 91735.48192771085,
154, 31336.816993464054, 26273.26966292135, 24726.566137566137, 29019.511494252874, 26528.62694300518, 12346.323024054982, 12945.247491638796, 26341.447470817122, 24215.415789473685, 26151.858407079646, 15779.98167539267, 15822.355889724311, 15719.039755351681, 13836.835570469799, 16136.179487179486, 25850.169014084506, 25165.59541984733, 25394.47154471545, 24310.534351145037, 27106.77372262774, 64867.563829787236, 31124.87830687831, 77022.30612244898, 75618.59770114943, 37878.194285714286, 24800.639175257733, 26409.495145631066, 26565.091463414636, 24901.223529411764, 25045.739726027397, 84621.86585365854, 88810.51807228915, 92384.88461538461, 85706.9010989011, 88055.72527472528,
155, 26449.06976744186, 17190.924302788844, 22521.78391959799, 27968.30808080808, 19367.947368421053, 12050.353846153846, 11712.93893129771, 26086.779411764706, 26361.512096774193, 25217.121739130434, 17098.471337579616, 16582.985714285714, 16373.099150141643, 14561.205333333333, 15351.010695187166, 27150.867256637168, 25657.619469026547, 25146.48514851485, 25469.75816993464, 26644.531914893618, 62940.15730337079, 28961.685393258427, 87781.06666666667, 77108.62068965517, 41157.844311377245, 24294.46551724138, 26046.66037735849, 27914.477124183006, 24994.59712230216, 26739.82905982906, 86531.46666666666, 86274.091954023, 97665.90361445783, 85617.41758241758, 91434.17948717948,
156, 28337.35838150289, 23442.619658119656, 24612.845794392524, 32494.736526946108, 20880.261306532662, 11609.659003831417, 12037.615384615385, 25365.00434782609, 26726.81081081081, 26262.46511627907, 15180.53642384106, 14962.087087087088, 15703.920792079209, 13713.740131578947, 14743.101265822785, 28486.68604651163, 24796.016, 26581.558823529413, 25328.662576687115, 25139.70779220779, 66831.33018867925, 29415.229411764707, 78948.69, 77008.08536585367, 38604.72602739726, 23982.66990291262, 25947.368852459018, 27497.49696969697, 24220.856115107912, 26507.900900900902, 87158.76136363637, 84812.44943820225, 95429.33333333333, 84106.24096385542, 91621.41860465116,
157, 25020.979487179487, 22268.47738693467, 23807.585365853658, 32555.01219512195, 23369.806629834253, 11962.027972027972, 12094.58762886598, 26583.852040816328, 25669.041450777204, 25606.911262798636, 16206.232558139534, 16380.278443113772, 14850.695035460993, 14053.265251989389, 14750.963060686016, 25609.788819875776, 25722.79245283019, 25257.72033898305, 24462.56862745098, 25524.07741935484, 64904.50943396227, 29675.550898203594, 78724.38202247191, 71935.47727272728, 42288.11920529801, 25901.12, 26678.18181818182, 28335.96511627907, 26349.714285714286, 25643.108695652172, 82656.56470588235, 84018.84444444445, 97656.59036144578, 86987.73863636363, 95456.65217391304,
158, 30482.40828402367, 28021.111675126904, 23812.76851851852, 28911.838541666668, 19942.534188034188, 11847.905982905982, 12158.958208955224, 24712.43445692884, 26780.163636363635, 25196.63025210084, 15234.765957446809, 15673.784210526315, 14687.103053435114, 13851.20707070707, 15410.43023255814, 27462.108843537415, 24443.505617977527, 24942.89423076923, 25082.08661417323, 25391.29411764706, 59614.67543859649, 28782.033333333333, 76858.73529411765, 81420.16049382716, 37742.69594594595, 24758.453333333335, 26687.836879432623, 28873.054054054053, 25757.171974522294, 24866.460317460318, 83325.29885057472, 87161.29069767441, 98097.16049382716, 85931.06451612903, 93415.08333333333,
159, 29276.05442176871, 28466.931216931218, 29023.011173184357, 22182.557620817843, 20304.12048192771, 12224.188153310104, 12001.0773480663, 25607.56170212766, 26768.15589353612, 27033.930327868853, 15113.392655367232, 15765.618925831202, 15094.783333333333, 13882.834239130434, 16360.419786096256, 27193.672566371682, 25656.347222222223, 25885.40157480315, 25184.133757961783, 25896.976377952757, 62933.1875, 31624.032467532466, 76036.9052631579, 78609.12857142858, 41284.832, 24186.30909090909, 26005.344537815126, 26389.549618320612, 25588.483870967742, 26467.428571428572, 83338.85106382979, 85943.06410256411, 95621.76190476191, 83687.3734939759, 90819.86046511628,
160, 26454.021505376346, 22097.510373443984, 25192.98969072165, 35137.30508474576, 25729.528037383177, 11993.562682215743, 11727.56313993174, 26333.078498293515, 26831.808429118773, 27330.2466367713, 17154.661971830985, 16490.202127659573, 14876.195467422096, 15786.719879518072, 15593.106699751861, 27048.071428571428, 24884.601398601397, 24628.46875, 24609.898734177215, 25668.5, 59471.625, 31306.37951807229, 80129.93814432989, 79609.125, 38081.508571428574, 25855.13664596273, 26087.129770992367, 26432.55339805825, 25349.96323529412, 24723.225806451614, 83737.66666666667, 85600.1625, 100049.69444444444, 88006.3448275862, 89412.91525423729,
161, 25297.44387755102, 22493.814479638007, 25669.350515463917, 34281.846153846156, 25003.23125, 12119.15331010453, 12781.692307692309, 26247.2, 26716.200743494424, 26544.00806451613, 16668.596354166668, 16365.774535809018, 15430.3452685422, 14968.455840455841, 15739.140298507462, 27318.015625, 25081.472440944883, 26253.549618320612, 26287.265734265733, 26753.428571428572, 57107.99082568807, 30752.414772727272, 82681.08510638298, 78330.64788732394, 42149.83431952663, 25529.462809917357, 26139.121951219513, 25480.666666666668, 24619.26595744681, 24396.713178294573, 87248.56521739131, 88902.2530120482, 94355.85882352942, 84477.89583333333, 91252.7076923077,
162, 30647.691860465115, 26306.525510204083, 30268.455621301775, 34308.97252747253, 23178.935185185186, 12279.99604743083, 11854.532075471698, 26752.032653061226, 27597.88888888889, 27438.684684684686, 16166.45406824147, 14709.35064935065, 15804.103825136612, 15180.810996563574, 16092.979746835443, 26286.140350877195, 25819.5871559633, 25423.110091743118, 25619.214285714286, 26204.365384615383, 52678.382352941175, 30778.284974093265, 83519.71604938271, 75042.9898989899, 43570.90666666667, 26062.833333333332, 24835.992907801417, 26885.72072072072, 26274.5641025641, 25670.719424460432, 86073.28378378379, 87418.65476190476, 93386.5974025974, 86694.41666666667, 93055.1081081081,
163, 27595.274725274725, 24388.606382978724, 27670.1921182266, 32496.4358974359, 23856.32183908046, 12521.258358662613, 11626.37037037037, 27040.355, 28468.057142857142, 25969.010695187168, 15916.719072164948, 16837.620967741936, 15652.244755244756, 14611.456973293769, 14795.31654676259, 26628.666666666668, 25123.219298245614, 26597.065420560746, 27191.465277777777, 26452.04938271605, 67467.39583333333, 29067.872832369943, 86657.19565217392, 75828.8275862069, 43375.805555555555, 25196.298850574713, 26789.620967741936, 26276.9776119403, 26610.19008264463, 25496.10382513661, 86539.65934065935, 87279.57647058823, 97194.22891566265, 85174.6559139785, 95732.50649350649,
164, 26730.434782608696, 28677.178770949722, 26226.83823529412, 30474.352941176472, 19855.330508474577, 11645.710191082802, 11860.78, 25384.967289719625, 27472.855895196506, 27280.451737451738, 15447.866492146597, 16348.654970760233, 15336.313333333334, 14841.073426573426, 16218.890547263682, 26068.255555555555, 24857.391304347828, 24626.453846153847, 25402.25, 26936.251851851852, 69168.41836734694, 31751.029761904763, 90345.52272727272, 77920.6043956044, 41637.31292517007, 25447.091836734693, 27036.86111111111, 26484.23076923077, 26510.678832116788, 25834.907894736843, 85978.86486486487, 86495.3294117647, 98374.47222222222, 83854.21875, 89885.32051282052,
165, 28143.830508474577, 25045.074074074073, 26484.298507462685, 31410.74149659864, 24797.916256157634, 11785.059233449478, 12198.603112840467, 26371.779342723006, 26358.900793650795, 26998.86101694915, 15648.955752212389, 15964.504830917875, 16492.844776119404, 15055.658602150537, 15492.734693877552, 27712.62162162162, 25639.81679389313, 25452.505154639177, 25304.422535211266, 26158.78231292517, 68833.0744680851, 30952.69714285714, 87149.5875, 66415.66363636364, 42668.85882352941, 24757.614035087718, 27110.2, 28953.594827586207, 26318.704, 26648.866666666665, 86178.03296703297, 89240.68421052632, 96590.38095238095, 84041.14942528735, 91309.9827586207,
166, 25291.702702702703, 22959.702928870294, 25661.833333333332, 30585.13259668508, 20211.93085106383, 11927.503846153846, 11936.810169491526, 26398.812749003984, 27576.78341013825, 27957.653696498055, 16245.947204968945, 17616.180878552972, 15445.340527577937, 14241.150326797386, 15200.208913649025, 26746.42361111111, 26008.489208633095, 26189.93023255814, 26380.151515151516, 26426.58156028369, 64116.22, 30574.035353535353, 78894.85074626865, 63623.24347826087, 43486.53086419753, 25413.685039370077, 25819.2, 25468.63698630137, 25451.503937007874, 25596.74149659864, 83833.77380952382, 85625.54430379746, 96983.78947368421, 84965.98809523809, 94152.02666666667,
167, 27648.875647668392, 27692.32275132275, 28780.203703703704, 31467.29447852761, 19958.194594594595, 12305.941634241246, 11689.051020408164, 26208.38888888889, 28033.45564516129, 27410.614840989398, 16107.005208333334, 15601.94385026738, 15392.972431077695, 14120.479041916167, 16194.8, 27423.985074626864, 25716.85, 24936.803278688523, 27272.217391304348, 25532.595890410958, 61141.05, 31888.183544303796, 86914.07608695653, 71272.59223300971, 44711.03875968992, 22916.533333333333, 25749.6, 27324.24761904762, 24503.23, 26687.019801980197, 84357.12068965517, 88524.79761904762, 98406.12195121951, 87784.51470588235, 93716.58536585367,
168, 27070.98952879581, 26768.25396825397, 26543.119760479043, 34743.344155844155, 22401.964285714286, 11202.845744680852, 12072.831541218638, 24733.985645933015, 24753.86923076923, 27974.527586206896, 16196.055384615385, 16028.667630057804, 15923.236263736264, 14769.036253776436, 15958.978082191781, 27640.68817204301, 24739.299145299145, 24408.376811594204, 24623.072580645163, 26593.394736842107, 55407.58974358974, 31943.173410404623, 85755.35714285714, 77058.40625, 44359.967320261436, 24766.35135135135, 26403.091836734693, 27134.598039215685, 25112.385714285716, 25851.303225806452, 82855.51764705882, 85489.75308641975, 95059.7816091954, 87282.69662921349, 91984.17283950618,
169, 24452.632352941175, 23125.512295081968, 25895.57, 29552.748663101604, 21598.169154228857, 11344.506329113925, 12046.408163265307, 25626.82700421941, 26085.690721649484, 27201.53431372549, 15702.90909090909, 16517.449197860962, 15941.553623188405, 14789.017647058823, 15002.753799392098, 25192.727272727272, 25147.63, 26149.91869918699, 25758.762589928057, 26227.06993006993, 64680.98165137615, 32087.99470899471, 85594.4255319149, 79635.86746987952, 42816.67226890756, 27408.079365079364, 26116.074468085106, 26441.438775510203, 25488.355140186915, 25909.82857142857, 83602.35869565218, 87311.14285714286, 95769.89156626505, 87370.1975308642, 92972.41975308642,
170, 25834.358288770054, 27294.071065989847, 26504.277173913044, 25222.830275229357, 19703.596685082874, 12129.097902097903, 12607.85754985755, 26462.730612244897, 27168.596153846152, 27669.497854077254, 16408.482352941177, 16062.300248138958, 15496.896755162243, 15410.920512820512, 15507.760736196318, 26049.864285714284, 25210.788732394365, 26583.455223880595, 23567.95035460993, 27005.214285714286, 71295.42268041238, 29790.97894736842, 85267.77894736842, 81916.15294117646, 40348.11842105263, 24921.8, 25661.39344262295, 26177.235294117647, 26702.764150943396, 26385.991304347826, 84538.93617021276, 86893.51612903226, 96534.57647058823, 85399.67857142857, 93068.38554216867,
171, 27068.60891089109, 26180.72864321608, 28511.111731843575, 31610.668874172185, 18068.237068965518, 12095.99647887324, 11717.978102189782, 26401.678947368422, 27823.425373134327, 27761.91037735849, 15458.551820728291, 15857.581081081082, 15585.449438202248, 14947.590529247911, 15439.131736526946, 26063.766666666666, 26610.674074074075, 25553.40625, 25554.21794871795, 26804.76875, 73306.80434782608, 32548.589189189188, 74783.60952380953, 65305.35643564357, 42684.86363636364, 25203.63829787234, 27140.833333333332, 25663.875, 26408.601941747573, 25882.39864864865, 85670.421686747, 84418.525, 94791.34210526316, 82972.22093023256, 95779.15492957746,
172, 24758.375, 21704.910256410258, 32982.306818181816, 34260.6935483871, 21437.898305084746, 12172.446640316206, 12295.936170212766, 24758.34328358209, 26153.4173553719, 26720.73181818182, 15840.68899521531, 15903.483076923078, 15764.621621621622, 15482.493472584856, 14870.544412607449, 27143.308823529413, 25981.41843971631, 25226.383333333335, 25051.7265625, 27267.74074074074, 60033.657657657655, 31338.015463917527, 84434.3552631579, 61921.651162790695, 46813.06626506024, 25694.946969696968, 27089.227848101265, 26748.94690265487, 23679.990384615383, 26036.625, 83332.25263157894, 86939.04494382022, 95932.91358024691, 88899.18181818182, 95980.83823529411,
173, 24695.0320855615, 25433.224770642202, 29514.90810810811, 32284.308988764045, 21371.840490797545, 11701.224924012158, 13135.713815789473, 25950.063157894736, 26644.71270718232, 27277.5625, 16365.126288659794, 15401.740157480315, 15303.936363636363, 15338.230538922156, 15037.181818181818, 26846.180952380953, 25071.76842105263, 25395.54, 25872.864583333332, 25058.916666666668, 55543.56756756757, 31243.165680473372, 86705.78571428571, 76227.75757575757, 48980.20625, 25136.07, 26211.824427480915, 25941.185430463574, 25132.016666666666, 26723.63703703704, 85993.93421052632, 85730.03797468354, 97504.97647058824, 87249.9493670886, 97257.50666666667,
174, 27948.6875, 23394.026200873363, 25354.945652173912, 32056.538922155687, 19432.670995670996, 11996.442748091604, 12796.96896551724, 25313.033898305086, 25358.327044025158, 27015.99625468165, 15865.935103244838, 16240.564171122995, 16266.820936639118, 14776.785340314136, 14293.13076923077, 26129.792592592592, 26515.0, 25067.895161290322, 26427.71856287425, 25960.834710743802, 64236.009090909094, 34907.18823529412, 86080.61538461539, 82478.41463414633, 50577.549019607846, 25037.491525423728, 26850.45, 26334.405594405594, 24770.189024390245, 27554.539568345324, 82278.65333333334, 84554.16666666667, 98783.0487804878, 85754.52222222222, 94322.39240506329,
